trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.6, 'e': 0.9982980000000002}",25,0,-132.91014136002184,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
186,False,"{'a': 0.6, 'e': 0.9982795000000002}",30,0,-161.60159484880649,"{0: 18, 1: 5, 2: 4, 3: 0, 4: 3}",0
187,False,"{'a': 0.6, 'e': 0.9982609000000002}",30,0,-186.3324520500103,"{0: 18, 1: 3, 2: 5, 3: 1, 4: 3}",0
188,False,"{'a': 0.6, 'e': 0.9982422000000002}",20,8,-40.63189674405855,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
189,False,"{'a': 0.6, 'e': 0.9982234000000002}",20,0,-185.55866365631516,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 3}",0
190,False,"{'a': 0.6, 'e': 0.9982045000000002}",25,0,-54.093598839935815,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
191,False,"{'a': 0.6, 'e': 0.9981855000000002}",20,0,-118.28411721368717,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
192,False,"{'a': 0.6, 'e': 0.9981664000000001}",30,0,-173.28581228264872,"{0: 13, 1: 5, 2: 10, 3: 1, 4: 1}",0
193,False,"{'a': 0.6, 'e': 0.9981472000000001}",20,0,-82.97315957070454,"{0: 10, 1: 5, 2: 3, 3: 2, 4: 0}",0
194,False,"{'a': 0.6, 'e': 0.9981279000000001}",25,0,-165.15948071587408,"{0: 12, 1: 2, 2: 9, 3: 0, 4: 2}",0
195,False,"{'a': 0.6, 'e': 0.9981085000000001}",30,8,-27.191952269483536,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 0}",1
196,False,"{'a': 0.6, 'e': 0.9980890000000001}",20,0,-114.79680317022031,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
197,False,"{'a': 0.6, 'e': 0.9980694000000001}",25,0,-95.63091105361082,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
198,False,"{'a': 0.6, 'e': 0.9980497000000002}",30,0,-220.00195228118233,"{0: 19, 1: 2, 2: 3, 3: 2, 4: 4}",0
199,False,"{'a': 0.6, 'e': 0.9980299000000001}",20,0,-195.70203493937706,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 4}",0
200,False,"{'a': 0.6, 'e': 0.9980100000000002}",20,0,-67.36580233931423,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
201,False,"{'a': 0.6, 'e': 0.9979900000000002}",25,0,-150.56419988684524,"{0: 12, 1: 3, 2: 7, 3: 2, 4: 1}",0
202,False,"{'a': 0.6, 'e': 0.9979699000000002}",30,0,-128.7559767519932,"{0: 18, 1: 7, 2: 3, 3: 0, 4: 2}",0
203,False,"{'a': 0.6, 'e': 0.9979497000000002}",35,0,-229.95935520249634,"{0: 17, 1: 6, 2: 6, 3: 4, 4: 2}",0
204,False,"{'a': 0.6, 'e': 0.9979294000000002}",20,4,-122.36358571318928,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 2}",1
205,False,"{'a': 0.6, 'e': 0.9979090000000002}",20,0,-99.9766544031184,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
206,False,"{'a': 0.6, 'e': 0.9978885000000002}",25,0,-138.053926150004,"{0: 15, 1: 1, 2: 5, 3: 3, 4: 1}",0
207,False,"{'a': 0.6, 'e': 0.9978679000000001}",20,0,-130.2204903065943,"{0: 8, 1: 4, 2: 6, 3: 1, 4: 1}",0
208,False,"{'a': 0.6, 'e': 0.9978472000000002}",20,0,-25.00169339242539,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
209,False,"{'a': 0.6, 'e': 0.9978264000000001}",35,0,-155.55544006883719,"{0: 20, 1: 1, 2: 12, 3: 1, 4: 1}",0
210,False,"{'a': 0.6, 'e': 0.9978055000000001}",20,0,-38.10718095544894,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
211,False,"{'a': 0.6, 'e': 0.9977845000000001}",20,0,-80.8920003397383,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
212,False,"{'a': 0.6, 'e': 0.9977634000000001}",25,0,-131.3321906054145,"{0: 12, 1: 4, 2: 8, 3: 0, 4: 1}",0
213,False,"{'a': 0.6, 'e': 0.9977422}",30,0,-96.87952020684031,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
214,False,"{'a': 0.6, 'e': 0.9977209}",25,1,-46.83514965061215,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 1}",1
215,False,"{'a': 0.6, 'e': 0.9976995000000001}",20,0,-120.4198357281321,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
216,False,"{'a': 0.6, 'e': 0.9976780000000001}",25,0,-160.90927841044734,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
217,False,"{'a': 0.6, 'e': 0.9976564000000001}",20,0,-88.42045906461355,"{0: 9, 1: 6, 2: 3, 3: 2, 4: 0}",0
218,False,"{'a': 0.6, 'e': 0.9976347000000001}",25,0,-125.54509047172695,"{0: 13, 1: 2, 2: 7, 3: 3, 4: 0}",0
219,False,"{'a': 0.6, 'e': 0.9976129000000001}",30,0,-52.264756066926466,"{0: 20, 1: 5, 2: 5, 3: 0, 4: 0}",0
220,False,"{'a': 0.6, 'e': 0.9975910000000001}",20,0,-233.71782923216102,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 5}",0
221,False,"{'a': 0.6, 'e': 0.9975690000000002}",20,6,-99.72967114291338,"{0: 6, 1: 1, 2: 6, 3: 0, 4: 1}",1
222,False,"{'a': 0.6, 'e': 0.9975469000000001}",20,0,-77.41568506651637,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
223,False,"{'a': 0.6, 'e': 0.9975247000000002}",30,0,-233.3618656814375,"{0: 13, 1: 4, 2: 7, 3: 4, 4: 2}",0
224,False,"{'a': 0.6, 'e': 0.9975024000000001}",25,0,-113.12420773921384,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
225,False,"{'a': 0.6, 'e': 0.9974800000000001}",20,0,-129.890485823223,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
226,False,"{'a': 0.6, 'e': 0.9974575000000001}",25,0,-138.47457988670803,"{0: 15, 1: 0, 2: 8, 3: 0, 4: 2}",0
227,False,"{'a': 0.6, 'e': 0.9974349000000001}",25,0,-207.18494733769774,"{0: 14, 1: 3, 2: 2, 3: 3, 4: 3}",0
228,False,"{'a': 0.6, 'e': 0.9974122000000001}",20,0,-67.86819239410946,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
229,False,"{'a': 0.6, 'e': 0.9973894000000001}",20,0,-69.73631052062407,"{0: 9, 1: 6, 2: 5, 3: 0, 4: 0}",0
230,False,"{'a': 0.6, 'e': 0.9973665}",20,0,-167.01335797599916,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
231,False,"{'a': 0.6, 'e': 0.9973435}",20,0,-110.4786102673276,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
232,False,"{'a': 0.6, 'e': 0.9973204}",20,0,-187.69341155768478,"{0: 9, 1: 1, 2: 5, 3: 3, 4: 2}",0
233,False,"{'a': 0.6, 'e': 0.9972972}",25,0,-78.64779934873573,"{0: 15, 1: 7, 2: 2, 3: 0, 4: 1}",0
234,False,"{'a': 0.6, 'e': 0.9972739}",30,0,-99.56588127868704,"{0: 19, 1: 5, 2: 4, 3: 1, 4: 1}",0
235,False,"{'a': 0.6, 'e': 0.9972505}",25,0,-84.74383059158828,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
236,False,"{'a': 0.6, 'e': 0.9972270000000001}",25,0,-176.0052742252026,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
237,False,"{'a': 0.6, 'e': 0.9972034000000001}",25,0,-156.57268606166429,"{0: 18, 1: 1, 2: 1, 3: 2, 4: 3}",0
238,False,"{'a': 0.6, 'e': 0.9971797000000001}",25,0,-166.68534282229382,"{0: 10, 1: 5, 2: 7, 3: 2, 4: 1}",0
239,False,"{'a': 0.6, 'e': 0.9971559000000001}",25,0,-129.88875404486927,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
240,False,"{'a': 0.6, 'e': 0.9971320000000001}",30,0,-130.3483878546269,"{0: 18, 1: 5, 2: 5, 3: 0, 4: 2}",0
241,False,"{'a': 0.6, 'e': 0.9971080000000001}",30,0,-144.62957630110603,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
242,False,"{'a': 0.6, 'e': 0.9970839000000001}",20,0,-64.28985665107868,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
243,False,"{'a': 0.6, 'e': 0.9970597000000001}",25,0,-278.8432116703001,"{0: 13, 1: 2, 2: 2, 3: 3, 4: 5}",0
244,False,"{'a': 0.6, 'e': 0.9970354000000001}",30,0,-133.2829959068952,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
245,False,"{'a': 0.6, 'e': 0.9970110000000001}",20,0,-122.10148338748515,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",1
246,False,"{'a': 0.6, 'e': 0.9969865000000001}",20,0,-102.85733741670927,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
247,False,"{'a': 0.6, 'e': 0.9969619000000001}",20,9,-94.7796725696192,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 2}",1
248,False,"{'a': 0.6, 'e': 0.9969372000000001}",30,13,-63.5622447201207,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 1}",1
249,False,"{'a': 0.6, 'e': 0.9969124}",20,0,-149.84964092520408,"{0: 7, 1: 5, 2: 5, 3: 2, 4: 1}",0
250,False,"{'a': 0.6, 'e': 0.9968875}",25,0,-192.36123431176225,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
251,False,"{'a': 0.6, 'e': 0.9968625}",35,0,-256.97361037353323,"{0: 18, 1: 4, 2: 8, 3: 1, 4: 4}",0
252,False,"{'a': 0.6, 'e': 0.9968374}",20,0,-109.79147671268164,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
253,False,"{'a': 0.6, 'e': 0.9968122}",20,0,-8.02855123409056,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
254,False,"{'a': 0.6, 'e': 0.9967869}",20,0,-236.03270382783072,"{0: 9, 1: 3, 2: 2, 3: 1, 4: 5}",0
255,False,"{'a': 0.6, 'e': 0.9967615000000001}",25,7,-54.633985982619656,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 0}",1
256,False,"{'a': 0.6, 'e': 0.9967360000000001}",25,0,-188.93048161536186,"{0: 11, 1: 4, 2: 6, 3: 2, 4: 2}",0
257,False,"{'a': 0.6, 'e': 0.9967104000000001}",25,0,-159.07597212690018,"{0: 9, 1: 8, 2: 5, 3: 2, 4: 1}",0
258,False,"{'a': 0.6, 'e': 0.9966847000000001}",25,13,-15.829593364532133,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
259,False,"{'a': 0.6, 'e': 0.9966589000000001}",25,0,-120.75859816922122,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
260,False,"{'a': 0.6, 'e': 0.9966330000000001}",20,0,-81.17610762676163,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
261,False,"{'a': 0.6, 'e': 0.9966070000000001}",20,0,-132.4797798498485,"{0: 9, 1: 5, 2: 4, 3: 0, 4: 2}",0
262,False,"{'a': 0.6, 'e': 0.9965809000000001}",25,0,-132.16524324538003,"{0: 12, 1: 6, 2: 5, 3: 1, 4: 1}",0
263,False,"{'a': 0.6, 'e': 0.9965547000000001}",30,0,-187.8914140327075,"{0: 16, 1: 1, 2: 10, 3: 1, 4: 2}",0
264,False,"{'a': 0.6, 'e': 0.9965284000000001}",20,0,-71.46530987968863,"{0: 10, 1: 4, 2: 6, 3: 0, 4: 0}",0
265,False,"{'a': 0.6, 'e': 0.9965020000000001}",20,0,-43.46855256800508,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
266,False,"{'a': 0.6, 'e': 0.9964755000000001}",25,0,-188.34056719011906,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
267,False,"{'a': 0.6, 'e': 0.9964489000000001}",30,17,-3.0677245157782607,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.6, 'e': 0.9964222}",25,17,-10.14683098305019,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
269,False,"{'a': 0.6, 'e': 0.9963954}",20,0,-93.54043913510937,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
270,False,"{'a': 0.6, 'e': 0.9963685}",25,0,-140.62957130969767,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
271,False,"{'a': 0.6, 'e': 0.9963415}",20,0,-84.76891038111812,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
272,False,"{'a': 0.6, 'e': 0.9963144}",20,6,-159.77430902853666,"{0: 6, 1: 2, 2: 2, 3: 1, 4: 3}",1
273,False,"{'a': 0.6, 'e': 0.9962872}",25,0,-192.76112380932193,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 4}",0
274,False,"{'a': 0.6, 'e': 0.9962599000000001}",20,0,-67.46218070841552,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
275,False,"{'a': 0.6, 'e': 0.9962325000000001}",30,0,-252.4272994894273,"{0: 17, 1: 3, 2: 3, 3: 3, 4: 4}",0
276,False,"{'a': 0.6, 'e': 0.9962050000000001}",25,0,-115.47235517055329,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
277,False,"{'a': 0.6, 'e': 0.9961774000000001}",20,0,-92.37883382478573,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
278,False,"{'a': 0.6, 'e': 0.9961497000000001}",25,12,-71.28260373109391,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
279,False,"{'a': 0.6, 'e': 0.9961219000000001}",20,0,-81.18694257590779,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
280,False,"{'a': 0.6, 'e': 0.9960940000000001}",35,0,-175.3907201918067,"{0: 21, 1: 3, 2: 6, 3: 4, 4: 1}",0
281,False,"{'a': 0.6, 'e': 0.9960660000000001}",25,0,-58.48197557635294,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
282,False,"{'a': 0.6, 'e': 0.9960379000000001}",25,0,-146.41149745373846,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
283,False,"{'a': 0.6, 'e': 0.9960097000000001}",20,12,-59.488780021122906,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 1}",1
284,False,"{'a': 0.6, 'e': 0.9959814000000001}",20,0,-115.27301859087133,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
285,False,"{'a': 0.6, 'e': 0.9959530000000001}",20,0,-200.6815289936515,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 4}",0
286,False,"{'a': 0.6, 'e': 0.9959245000000001}",30,0,-166.59733030006893,"{0: 16, 1: 7, 2: 3, 3: 2, 4: 2}",0
287,False,"{'a': 0.6, 'e': 0.9958959000000001}",25,0,-251.6270842026604,"{0: 9, 1: 6, 2: 5, 3: 1, 4: 4}",0
288,False,"{'a': 0.6, 'e': 0.9958672000000001}",30,0,-233.19016177361573,"{0: 15, 1: 3, 2: 7, 3: 2, 4: 3}",0
289,False,"{'a': 0.6, 'e': 0.9958384}",25,0,-159.7384798311732,"{0: 11, 1: 3, 2: 8, 3: 2, 4: 1}",0
290,False,"{'a': 0.6, 'e': 0.9958095}",25,0,-65.26970446045758,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
291,False,"{'a': 0.6, 'e': 0.9957805000000001}",30,0,-233.88913066861386,"{0: 17, 1: 2, 2: 5, 3: 2, 4: 4}",0
292,False,"{'a': 0.6, 'e': 0.9957514000000001}",20,0,-59.2613243669685,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
293,False,"{'a': 0.6, 'e': 0.9957222000000001}",20,0,-199.7331626641598,"{0: 9, 1: 2, 2: 4, 3: 2, 4: 3}",0
294,False,"{'a': 0.6, 'e': 0.9956929000000001}",30,9,2.6905077556355814,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
295,False,"{'a': 0.6, 'e': 0.9956635000000001}",25,2,-186.6312130152797,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 3}",1
296,False,"{'a': 0.6, 'e': 0.9956340000000001}",30,0,-82.33915465627992,"{0: 19, 1: 2, 2: 9, 3: 0, 4: 0}",0
297,False,"{'a': 0.6, 'e': 0.9956044000000002}",25,0,-111.21723821374295,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
298,False,"{'a': 0.6, 'e': 0.9955747000000001}",20,0,-31.179134779864246,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
299,False,"{'a': 0.6, 'e': 0.9955449000000002}",20,0,-199.66826521379903,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 4}",0
300,False,"{'a': 0.6, 'e': 0.9955150000000001}",20,5,-71.49014973734397,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 1}",1
301,False,"{'a': 0.6, 'e': 0.9954850000000002}",20,0,-98.3239492170384,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
302,False,"{'a': 0.6, 'e': 0.9954549000000001}",20,0,-122.4770387528551,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
303,False,"{'a': 0.6, 'e': 0.9954247000000002}",20,0,-69.57022180581716,"{0: 10, 1: 4, 2: 6, 3: 0, 4: 0}",0
304,False,"{'a': 0.6, 'e': 0.9953944000000001}",20,0,-110.83548429926378,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
305,False,"{'a': 0.6, 'e': 0.9953640000000001}",20,0,-134.5312253635042,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
306,False,"{'a': 0.6, 'e': 0.9953335000000001}",20,0,-166.88650993339732,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
307,False,"{'a': 0.6, 'e': 0.9953029000000001}",20,4,-13.882238688940799,"{0: 11, 1: 4, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.6, 'e': 0.9952722}",25,11,-89.2616405549114,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
309,False,"{'a': 0.6, 'e': 0.9952414}",20,0,-39.524125485331375,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
310,False,"{'a': 0.6, 'e': 0.9952105000000001}",20,0,-104.53028413033205,"{0: 10, 1: 4, 2: 3, 3: 3, 4: 0}",0
311,False,"{'a': 0.6, 'e': 0.9951795000000001}",20,0,-185.6108877431375,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
312,False,"{'a': 0.6, 'e': 0.9951484000000002}",20,0,-80.3182655055654,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
313,False,"{'a': 0.6, 'e': 0.9951172000000001}",30,0,-148.6660819945916,"{0: 18, 1: 1, 2: 9, 3: 0, 4: 2}",0
314,False,"{'a': 0.6, 'e': 0.9950859000000002}",35,0,-217.49067376995689,"{0: 16, 1: 3, 2: 12, 3: 3, 4: 1}",0
315,False,"{'a': 0.6, 'e': 0.9950545000000002}",20,15,-12.504170672424213,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
316,False,"{'a': 0.6, 'e': 0.9950230000000002}",25,0,-104.94566428399682,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
317,False,"{'a': 0.6, 'e': 0.9949914000000002}",25,0,-172.47251004834254,"{0: 14, 1: 3, 2: 3, 3: 3, 4: 2}",0
318,False,"{'a': 0.6, 'e': 0.9949597000000002}",25,0,-60.79703826113296,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
319,False,"{'a': 0.6, 'e': 0.9949279000000002}",20,0,-98.55941352208026,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
320,False,"{'a': 0.6, 'e': 0.9948960000000002}",20,0,-67.72295464886037,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
321,False,"{'a': 0.6, 'e': 0.9948640000000002}",20,0,-153.47847158495577,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
322,False,"{'a': 0.6, 'e': 0.9948319000000002}",30,0,-57.56391249158868,"{0: 23, 1: 4, 2: 2, 3: 0, 4: 1}",0
323,False,"{'a': 0.6, 'e': 0.9947997000000002}",35,0,-139.80993400306178,"{0: 22, 1: 1, 2: 8, 3: 4, 4: 0}",0
324,False,"{'a': 0.6, 'e': 0.9947674000000002}",25,0,-147.497381838664,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
325,False,"{'a': 0.6, 'e': 0.9947350000000001}",30,0,-247.5573781579372,"{0: 12, 1: 5, 2: 9, 3: 1, 4: 3}",0
326,False,"{'a': 0.6, 'e': 0.9947025000000002}",25,0,-82.69896425182971,"{0: 15, 1: 0, 2: 10, 3: 0, 4: 0}",0
327,False,"{'a': 0.6, 'e': 0.9946699000000001}",30,0,-220.9872799505,"{0: 15, 1: 6, 2: 5, 3: 0, 4: 4}",0
328,False,"{'a': 0.6, 'e': 0.9946372000000001}",20,0,-89.75767661793826,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
329,False,"{'a': 0.6, 'e': 0.9946044}",20,10,-65.0741281270546,"{0: 5, 1: 1, 2: 3, 3: 0, 4: 1}",1
330,False,"{'a': 0.6, 'e': 0.9945715}",25,0,-55.64780185819304,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
331,False,"{'a': 0.6, 'e': 0.9945385000000001}",20,0,-71.63801684228437,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
332,False,"{'a': 0.6, 'e': 0.9945054000000001}",35,0,-177.4218614574882,"{0: 19, 1: 7, 2: 6, 3: 1, 4: 2}",1
333,False,"{'a': 0.6, 'e': 0.9944722000000001}",30,0,-199.61504452315805,"{0: 13, 1: 3, 2: 12, 3: 0, 4: 2}",0
334,False,"{'a': 0.6, 'e': 0.9944389000000001}",20,0,-20.68237115739765,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
335,False,"{'a': 0.6, 'e': 0.9944055000000002}",30,0,-133.98781924867308,"{0: 20, 1: 5, 2: 1, 3: 2, 4: 2}",0
336,False,"{'a': 0.6, 'e': 0.9943720000000001}",25,0,-298.2234555866459,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 6}",0
337,False,"{'a': 0.6, 'e': 0.9943384000000002}",20,0,-123.44950050631506,"{0: 8, 1: 7, 2: 2, 3: 2, 4: 1}",0
338,False,"{'a': 0.6, 'e': 0.9943047000000002}",20,0,-114.58987533227216,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
339,False,"{'a': 0.6, 'e': 0.9942709000000002}",20,0,-179.81448507206167,"{0: 10, 1: 0, 2: 7, 3: 0, 4: 3}",0
340,False,"{'a': 0.6, 'e': 0.9942370000000001}",20,0,-145.9942725735675,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
341,False,"{'a': 0.6, 'e': 0.9942030000000002}",30,0,-274.22884784035074,"{0: 11, 1: 3, 2: 9, 3: 5, 4: 2}",0
342,False,"{'a': 0.6, 'e': 0.9941689000000001}",20,0,-120.05474737278293,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
343,False,"{'a': 0.6, 'e': 0.9941347000000001}",20,0,-73.46166856646038,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
344,False,"{'a': 0.6, 'e': 0.9941004000000001}",30,0,-190.7358249986243,"{0: 15, 1: 7, 2: 5, 3: 0, 4: 3}",0
345,False,"{'a': 0.6, 'e': 0.9940660000000001}",20,0,-115.63138322637347,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
346,False,"{'a': 0.6, 'e': 0.9940315000000001}",25,0,-108.80373697308848,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
347,False,"{'a': 0.6, 'e': 0.9939969000000001}",20,0,-47.763123303419434,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
348,False,"{'a': 0.6, 'e': 0.9939622}",30,0,-110.63844622346792,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",0
349,False,"{'a': 0.6, 'e': 0.9939274}",20,0,-79.66656746842484,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
350,False,"{'a': 0.6, 'e': 0.9938925000000001}",30,0,-126.62978482193712,"{0: 22, 1: 0, 2: 5, 3: 1, 4: 2}",0
351,False,"{'a': 0.6, 'e': 0.9938575000000001}",30,0,-196.87820430566256,"{0: 18, 1: 3, 2: 4, 3: 2, 4: 3}",0
352,False,"{'a': 0.6, 'e': 0.9938224000000001}",25,0,-88.15070462992693,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
353,False,"{'a': 0.6, 'e': 0.9937872000000001}",25,0,-37.75190609565974,"{0: 16, 1: 6, 2: 3, 3: 0, 4: 0}",0
354,False,"{'a': 0.6, 'e': 0.9937519000000001}",25,0,-95.15620485970553,"{0: 15, 1: 3, 2: 4, 3: 3, 4: 0}",0
355,False,"{'a': 0.6, 'e': 0.9937165000000001}",30,0,-309.5335748362905,"{0: 13, 1: 4, 2: 5, 3: 3, 4: 5}",0
356,False,"{'a': 0.6, 'e': 0.9936810000000001}",30,0,-145.57555179010575,"{0: 16, 1: 4, 2: 8, 3: 1, 4: 1}",0
357,False,"{'a': 0.6, 'e': 0.9936454000000001}",35,0,-115.39050023907906,"{0: 23, 1: 2, 2: 9, 3: 0, 4: 1}",0
358,False,"{'a': 0.6, 'e': 0.9936097000000002}",20,0,-114.46373504407894,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
359,False,"{'a': 0.6, 'e': 0.9935739000000001}",30,0,-198.5750004542279,"{0: 14, 1: 7, 2: 6, 3: 0, 4: 3}",0
360,False,"{'a': 0.6, 'e': 0.9935380000000001}",25,0,-188.51153887059763,"{0: 12, 1: 4, 2: 6, 3: 0, 4: 3}",0
361,False,"{'a': 0.6, 'e': 0.9935020000000001}",30,0,-76.59253182251982,"{0: 19, 1: 4, 2: 6, 3: 1, 4: 0}",0
362,False,"{'a': 0.6, 'e': 0.9934659000000001}",25,0,-120.57601697262497,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
363,False,"{'a': 0.6, 'e': 0.9934297000000001}",30,0,-86.50826104600054,"{0: 17, 1: 6, 2: 6, 3: 1, 4: 0}",0
364,False,"{'a': 0.6, 'e': 0.9933934000000001}",30,0,-245.55318906520367,"{0: 12, 1: 11, 2: 2, 3: 1, 4: 4}",0
365,False,"{'a': 0.6, 'e': 0.993357}",25,0,-132.5729863360476,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
366,False,"{'a': 0.6, 'e': 0.9933205}",25,0,-173.0939603416707,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
367,False,"{'a': 0.6, 'e': 0.9932839}",30,0,-127.13802029755612,"{0: 22, 1: 0, 2: 5, 3: 1, 4: 2}",0
368,False,"{'a': 0.6, 'e': 0.9932472}",25,0,-92.79292847804977,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
369,False,"{'a': 0.6, 'e': 0.9932104}",20,0,-57.879916274718994,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
